subject_id,x_aff,y_aff
0,2087.321533203125,638.0809326171875
0,2081.1162109375,558.1065673828125
0,2097.531982421875,575.521240234375
0,2115.0634765625,629.7730712890625
0,2119.002197265625,618.6669921875
0,2066.9140625,621.377197265625
0,2121.669189453125,665.6728515625
0,2173.996826171875,716.60302734375
0,2138.882568359375,711.42626953125
0,2133.378173828125,730.9891357421875
0,2140.43603515625,707.423828125
0,2125.98291015625,722.5899658203125
0,2108.286865234375,736.2108764648438
0,2124.25830078125,703.99560546875
0,2108.63525390625,712.89453125
0,1732.3800048828125,1118.9942626953125
0,1399.3223876953125,1365.1168212890625
0,1397.364501953125,1416.697509765625
0,1397.189453125,1443.4608154296875
0,1411.6441650390625,1450.643798828125
0,1418.545654296875,1476.5625
0,1411.3837890625,1509.8724365234375
0,1409.03125,1498.6419677734375
0,1422.5496826171875,1465.559814453125
0,1458.36572265625,1448.3465576171875
0,814.2993774414062,1591.812255859375
0,595.9182739257812,1653.57177734375
0,641.29443359375,1617.43359375
0,599.7244262695312,1639.1351318359375
0,591.5343017578125,1616.5277099609375
0,573.3755493164062,1649.4759521484375
0,428.28253173828125,1635.078857421875
0,427.4985046386719,1648.864501953125
0,444.9500732421875,1633.841796875
0,455.0652770996094,1625.2906494140625
0,453.9368896484375,1609.939208984375
0,444.929931640625,1607.52197265625
0,437.23931884765625,1572.12451171875
0,458.21380615234375,1595.200927734375
0,548.0652465820312,1591.365966796875
0,887.2823486328125,1562.511474609375
0,879.5853881835938,1638.2554931640625
0,911.380859375,1548.248291015625
0,922.744140625,1564.5059814453125
0,917.8948364257812,1578.6202392578125
0,1027.5965576171875,1583.170654296875
0,1046.4254150390625,1584.9927978515625
0,1048.5712890625,1577.6285400390625
0,1060.8087158203125,1557.7452392578125
0,1057.670654296875,1590.7144775390625
0,1245.2010498046875,1589.2271728515625
0,1277.035888671875,1551.641357421875
0,1265.598388671875,1536.4439697265625
0,1255.693115234375,1548.0955810546875
0,1234.222412109375,1579.7601318359375
0,1354.9581298828125,1578.32275390625
0,1367.4832763671875,1586.7200927734375
0,1375.6270751953125,1580.8192138671875
0,1375.8187255859375,1569.6630859375
0,1382.3619384765625,1563.4552001953125
0,1398.437744140625,1564.3358154296875
0,1524.9752197265625,1544.7369384765625
0,1513.2572021484375,1600.72265625
0,1510.7215576171875,1548.602294921875
0,1501.3131103515625,1539.9591064453125
