subject_id,x_aff,y_aff
0,1363.0191650390625,1078.348876953125
0,1385.4486083984375,1075.021240234375
0,1396.561767578125,1101.23193359375
0,1340.4307861328125,1260.4503173828125
0,1356.531982421875,1249.252197265625
0,1359.36181640625,1256.8653564453125
0,1354.31298828125,1277.124267578125
0,1349.3460693359375,1297.7967529296875
0,1347.14892578125,1282.1097412109375
0,1739.1534423828125,952.8626708984375
0,2007.33935546875,711.9814453125
0,1987.4586181640625,600.9396362304688
0,1988.3587646484375,748.0713500976562
0,1932.46337890625,781.8233642578125
0,1977.3466796875,687.8118896484375
0,1921.619384765625,715.3336791992188
0,1918.83642578125,728.9364013671875
0,1869.8524169921875,818.5325317382812
0,1802.4580078125,883.6578369140625
0,1729.3961181640625,925.16796875
0,1704.661865234375,932.9745483398438
0,1696.619384765625,854.8450317382812
0,1664.783935546875,871.3760375976562
0,1662.3648681640625,854.0789794921875
0,1765.166748046875,2738.8095703125
0,1960.34814453125,1727.4381103515625
0,2073.168701171875,1659.42333984375
0,2193.2841796875,1657.708251953125
0,652.5301513671875,1416.817626953125
0,640.9853515625,1430.6141357421875
0,985.9664916992188,1492.486328125
0,1743.5118408203125,1786.080322265625
0,1771.42822265625,1825.858642578125
0,1745.341064453125,1860.6343994140625
0,1697.5841064453125,1819.2137451171875
0,1802.257568359375,1864.4625244140625
0,1739.28857421875,1921.887451171875
0,1713.376953125,1930.8218994140625
0,1714.2294921875,1922.2530517578125
0,1747.036376953125,1909.2667236328125
0,1775.41845703125,1922.945068359375
0,1482.004150390625,1862.1636962890625
0,1471.7418212890625,1882.9561767578125
0,1488.2137451171875,1869.1392822265625
0,1533.274658203125,1890.8597412109375
0,1520.841796875,1873.819580078125
0,1491.7347412109375,1898.3946533203125
0,1498.809326171875,1948.3931884765625
0,1493.566162109375,1914.1402587890625
0,1421.6376953125,1913.7762451171875
0,1251.7603759765625,1877.0030517578125
0,1244.2254638671875,1909.0406494140625
0,1248.0059814453125,1912.5010986328125
0,1254.4666748046875,1922.5877685546875
0,1257.83837890625,1916.4364013671875
0,1128.7078857421875,1920.4801025390625
0,1132.8790283203125,1925.9114990234375
0,1134.1640625,1940.0352783203125
0,1143.9049072265625,1901.1290283203125
0,1152.1334228515625,1898.864501953125
0,1434.0018310546875,1915.1533203125
0,1453.289794921875,1946.5970458984375
0,1440.7396240234375,1920.103759765625
0,1378.9066162109375,1931.859130859375
0,1348.2225341796875,1921.787841796875
0,1713.9622802734375,1902.3912353515625
0,1721.4007568359375,1911.54443359375
0,1736.6441650390625,1950.0166015625
0,1728.990478515625,1950.6268310546875
0,1693.1688232421875,1936.5843505859375
0,1674.4224853515625,1897.560302734375
0,1710.3406982421875,1895.7427978515625
0,2026.4534912109375,1896.3358154296875
0,2021.302490234375,1912.5015869140625
0,2011.6717529296875,1944.409912109375
0,2006.0538330078125,1926.1251220703125
0,1993.4854736328125,1910.558837890625
0,1986.173095703125,1891.9083251953125
0,1999.3978271484375,1877.621826171875
0,2233.9658203125,1901.1851806640625
0,2239.827392578125,1883.181396484375
0,2233.16552734375,1905.595703125
0,2240.094482421875,1870.88134765625
0,2229.55029296875,1902.302490234375
0,2261.529541015625,1872.9404296875
0,2278.753173828125,1897.038818359375
0,2245.280517578125,1892.03173828125
0,2287.01806640625,1891.2562255859375
0,2327.186279296875,1886.2220458984375
0,2328.8701171875,1904.4710693359375
0,2344.3310546875,1886.3717041015625
0,1127.33447265625,2014.548828125
0,522.2750244140625,1960.40478515625
0,534.0498046875,1996.96484375
0,535.0801391601562,1962.0045166015625
0,523.75439453125,1983.2630615234375
0,556.1119384765625,1946.9202880859375
0,535.1260986328125,1923.799072265625
0,469.8514709472656,1957.3369140625
0,479.9302978515625,1963.2861328125
0,467.98162841796875,1961.804443359375
0,479.3736572265625,1943.841796875
0,657.7345581054688,2071.775390625
0,675.6282958984375,2048.517578125
0,687.6220703125,2039.9334716796875
0,676.8681640625,2040.68310546875
0,679.980712890625,2062.44970703125
0,687.36572265625,2062.753173828125
0,717.4157104492188,2056.540771484375
0,733.0711669921875,2043.5850830078125
0,1085.198486328125,2017.5584716796875
0,1092.6331787109375,2026.3155517578125
0,1070.711181640625,2051.58544921875
0,1079.4718017578125,2031.7686767578125
0,1067.0203857421875,2034.609375
0,1056.658203125,2021.48095703125
0,1042.372802734375,2018.025146484375
0,1232.7919921875,2037.36669921875
0,1315.0540771484375,2015.1075439453125
0,1327.321044921875,2026.4041748046875
0,1335.1678466796875,2054.04736328125
0,1347.0228271484375,2077.8505859375
0,1315.5860595703125,2019.61279296875
0,1302.04248046875,2012.1046142578125
0,1313.482177734375,2060.41015625
0,1298.760986328125,2028.8524169921875
0,1309.91552734375,1997.4410400390625
0,1305.65576171875,2007.0555419921875
0,1392.225830078125,2003.731201171875
0,1392.0361328125,2026.06005859375
0,1385.7821044921875,2032.1573486328125
0,1349.0618896484375,2015.222412109375
0,1377.2794189453125,1968.987060546875
0,1384.770751953125,1977.1812744140625
0,865.81298828125,2096.1171875
0,806.379638671875,2084.416015625
0,803.4193725585938,2092.32373046875
0,787.389404296875,2093.77685546875
0,814.0687255859375,2088.924072265625
0,847.0859985351562,2069.3818359375
0,715.0100708007812,2064.640380859375
0,703.8515625,2062.950439453125
0,699.936767578125,2049.23876953125
0,713.0286865234375,2020.075439453125
0,687.00244140625,2085.7373046875
0,702.4545288085938,2041.3018798828125
0,1231.1331787109375,1960.7958984375
0,1240.281982421875,2029.736328125
0,1224.7039794921875,2030.1954345703125
0,1272.814453125,2060.561279296875
0,1267.742919921875,2073.776611328125
0,1284.1016845703125,2086.2236328125
0,1286.360595703125,2081.2001953125
0,1328.479736328125,1988.5560302734375
0,1329.3736572265625,1972.34716796875
0,1330.587646484375,1970.652587890625
0,1321.293701171875,2000.430908203125
0,1324.544921875,1970.49755859375
0,1306.182861328125,1992.016845703125
0,1345.22216796875,1425.3779296875
0,1294.54541015625,1218.558349609375
0,1286.7542724609375,1104.2845458984375
0,1402.5025634765625,1254.143798828125
0,1400.5186767578125,1315.080810546875
0,1408.0526123046875,1388.678955078125
0,1317.68798828125,1444.3636474609375
0,1254.5018310546875,1459.2061767578125
0,1171.0653076171875,1421.4700927734375
0,1073.9951171875,1435.4583740234375
0,991.2694702148438,1480.448974609375
0,1229.1134033203125,896.7623291015625
0,1697.947509765625,729.0438232421875
0,1619.19580078125,799.8060913085938
0,1590.2255859375,767.6829223632812
0,1649.734619140625,822.89111328125
0,1781.6405029296875,788.3981323242188
0,1982.111083984375,628.830322265625
0,1969.611572265625,613.6655883789062
0,1877.3525390625,660.1552124023438
0,2191.225341796875,717.6004638671875
0,1165.7703857421875,1037.0838623046875
0,1166.431884765625,1022.4832153320312
0,1182.0653076171875,1039.523681640625
0,1219.51513671875,998.20947265625
0,1654.1605224609375,745.4382934570312
0,1601.9859619140625,751.0618286132812
0,1649.39501953125,789.5777587890625
0,2021.7119140625,1.347735291423735e-12
0,2023.5537109375,1.4628836336738615e-12
0,1832.1356201171875,1.3066873971734339e-12
0,1838.947509765625,1.0314913121778693e-13
0,1304.2760009765625,2.8584253020103034e-13
0,1316.3023681640625,8.724996636635951e-13
0,1089.7781982421875,8.700992807112937e-14
0,1089.354736328125,2.3812673837983467e-13
0,1510.5338134765625,1.2595700307413416e-12
0,1507.6376953125,5.070670988129022e-13
1,1360.69580078125,1468.2445068359375
1,1356.0223388671875,1558.831787109375
1,1340.6575927734375,1574.87158203125
1,1276.03369140625,1541.6552734375
1,1190.201416015625,1144.0001220703125
1,1240.5755615234375,1226.5064697265625
1,1217.7620849609375,1340.842529296875
1,1356.5699462890625,1441.2291259765625
1,1352.112548828125,1450.068359375
1,1418.531005859375,1480.108642578125
1,1320.4765625,1572.2901611328125
1,1325.6134033203125,1460.341796875
1,1422.624267578125,1697.454345703125
1,1472.5328369140625,1967.51416015625
1,846.3248291015625,1076.7578125
1,801.9907836914062,1044.630859375
1,868.9661254882812,1049.852783203125
1,857.7328491210938,958.1092529296875
1,953.2706298828125,953.1702270507812
1,1221.473388671875,1056.6146240234375
1,1183.9024658203125,932.6406860351562
1,1188.652587890625,949.2504272460938
1,1144.025634765625,871.3880615234375
1,1219.5244140625,862.9600219726562
1,1873.319580078125,1098.1536865234375
1,1895.2706298828125,1045.94921875
1,1939.4154052734375,1035.30859375
1,1970.605712890625,977.8555297851562
1,1997.0970458984375,1019.6849365234375
1,1886.5682373046875,1070.4825439453125
1,1753.4783935546875,1036.3973388671875
1,1399.0438232421875,973.3449096679688
1,1373.127197265625,1013.3965454101562
1,1360.21630859375,998.5657958984375
1,1342.34765625,1032.2120361328125
1,1005.1234741210938,765.912353515625
1,891.6339111328125,791.149169921875
1,909.5985717773438,850.6771850585938
1,902.26123046875,855.9520874023438
1,885.64306640625,846.0093994140625
1,896.8397216796875,802.1868286132812
1,933.0518188476562,918.1021118164062
1,914.0720825195312,577.306396484375
1,863.2805786132812,685.454345703125
1,778.702880859375,639.1827392578125
1,885.3912963867188,568.0838012695312
1,902.5166015625,780.5872192382812
1,866.9069213867188,672.302001953125
1,783.9117431640625,600.3616943359375
1,775.9408569335938,625.2891845703125
1,788.2587280273438,672.1817626953125
1,797.1806640625,638.4557495117188
1,763.361328125,695.7300415039062
1,756.8036499023438,661.9296264648438
1,801.4891357421875,816.0468139648438
1,811.0692138671875,755.277099609375
1,759.488525390625,714.7252197265625
1,1235.1531982421875,803.1904907226562
1,1876.9532470703125,894.7614135742188
1,1895.5933837890625,900.4869384765625
1,1913.868896484375,944.5576171875
1,1906.73388671875,910.5902709960938
1,1945.415771484375,993.7953491210938
1,1912.1964111328125,906.7813720703125
1,1896.5667724609375,941.7007446289062
1,1890.686279296875,987.5127563476562
1,1861.0035400390625,1006.5775756835938
1,1891.8165283203125,975.3552856445312
1,1895.4759521484375,966.9712524414062
1,1884.608642578125,918.32177734375
1,1917.8475341796875,946.7321166992188
1,1905.1175537109375,958.267333984375
1,1868.51953125,950.412841796875
1,1875.1094970703125,986.2066040039062
1,1848.4554443359375,945.6552734375
1,1356.7039794921875,1098.141845703125
1,1314.95947265625,1006.2178955078125
1,1319.7327880859375,920.2879638671875
1,1316.5264892578125,945.46142578125
1,1302.9468994140625,1001.9201049804688
1,1318.2525634765625,1015.6612548828125
1,1860.2569580078125,1010.8611450195312
1,1918.1009521484375,936.41455078125
1,1927.1146240234375,895.3877563476562
1,1910.9083251953125,951.1986083984375
1,1939.7440185546875,966.352294921875
1,1940.96923828125,1014.0390625
1,1920.687744140625,1111.555908203125
1,1925.0294189453125,1053.2122802734375
1,2212.283935546875,847.4361572265625
1,2244.881591796875,832.3858642578125
1,2202.2001953125,858.4494018554688
1,2213.78173828125,856.0977172851562
1,2227.98974609375,830.2546997070312
1,2227.34619140625,902.0057373046875
1,2205.526123046875,883.0039672851562
1,2120.712890625,1038.5091552734375
1,2137.349853515625,1072.763427734375
1,2139.967529296875,1106.47265625
1,2139.707275390625,1016.7921752929688
1,2128.35498046875,1071.0357666015625
1,2150.542236328125,1029.0499267578125
1,2150.233642578125,1030.8985595703125
