subject_id,x_aff,y_aff
0,2214.676513671875,728.25146484375
0,2230.490234375,759.5291748046875
0,2243.4697265625,771.525634765625
0,2250.097900390625,729.113525390625
0,2259.898681640625,699.103271484375
0,2226.25,738.785888671875
0,2245.525390625,691.2310180664062
0,2232.78369140625,676.9208374023438
0,2232.36279296875,688.9931640625
0,2148.751953125,1465.709228515625
0,2230.70361328125,472.4154968261719
0,2100.335693359375,859.337646484375
0,2080.13427734375,884.7960815429688
0,2036.713623046875,903.2753295898438
0,2006.788818359375,874.2743530273438
0,2055.796875,900.9054565429688
0,2058.748291015625,904.1498413085938
0,2061.5419921875,859.27978515625
0,2053.6689453125,882.5005493164062
0,2146.519287109375,715.9529418945312
0,2104.500244140625,721.285400390625
0,2104.821044921875,697.5682983398438
0,2107.36376953125,687.2565307617188
0,2119.6669921875,694.5536499023438
0,2119.315673828125,677.6470947265625
0,1842.4439697265625,669.1892700195312
0,1340.166015625,650.6625366210938
0,1367.7376708984375,656.7457275390625
0,1351.7808837890625,664.8583374023438
0,1338.0380859375,638.30517578125
0,1341.06103515625,629.9608764648438
0,1322.7794189453125,650.1385498046875
0,1329.7119140625,657.6940307617188
0,1333.155517578125,670.6983032226562
0,1348.2884521484375,699.6636962890625
0,1660.1689453125,1060.0589599609375
0,1728.67626953125,1131.7086181640625
0,1722.6427001953125,1178.03271484375
0,1714.83203125,1160.502685546875
0,1716.3819580078125,1174.4058837890625
0,1818.36962890625,1042.68896484375
0,2045.2271728515625,735.2647094726562
0,2031.85400390625,752.6563720703125
0,2019.669189453125,741.72021484375
0,2036.366455078125,744.78662109375
0,2025.582763671875,732.2825927734375
0,2034.9910888671875,732.5765380859375
0,2037.294677734375,772.0953369140625
0,2052.499267578125,764.159912109375
0,2065.486572265625,760.3615112304688
0,2055.405029296875,787.4718017578125
0,1355.505859375,1218.02978515625
0,1224.3177490234375,1262.130126953125
0,1206.7952880859375,1273.362548828125
0,1202.149658203125,1288.147216796875
0,1224.738037109375,1281.400390625
0,1214.5506591796875,1287.4742431640625
0,1235.4912109375,1279.7850341796875
0,1244.7059326171875,1279.73583984375
0,1235.6904296875,1267.352783203125
0,1251.0963134765625,1266.115478515625
0,1245.3299560546875,1274.572021484375
0,1655.875244140625,1228.166259765625
0,1882.5618896484375,1194.476806640625
0,1883.3150634765625,1189.3480224609375
0,1869.1336669921875,1188.983642578125
0,1884.7230224609375,1187.123046875
0,1869.5765380859375,1201.347900390625
0,1860.0548095703125,1224.373291015625
0,1862.343994140625,1212.9180908203125
0,1841.645751953125,1235.337646484375
0,1834.94091796875,1236.1573486328125
